ID,IS_HCP
125720,1
125723,1
125728,1
125729,1
125730,1
125732,1
125737,1
125738,1
125739,1
125740,1
125742,1
125747,1
125750,1
125751,1
125752,1
125753,1
125754,1
125755,1
125756,1
125758,1
125759,1
125761,1
125762,1
125765,1
125766,1
125769,1
125772,1
125776,1
125780,1
125784,1
125785,1
125786,1
125787,1
125789,1
125790,1
125791,1
125792,1
125794,1
125797,1
125800,1
125801,1
125802,1
125804,1
125807,1
125808,1
125809,1
125810,1
125811,1
125812,1
125813,1
125814,1
125815,1
125816,1
125820,1
125821,1
125822,1
125823,1
125824,1
125825,1
125827,1
125828,1
125829,1
125830,1
125832,1
125833,1
125835,1
125836,1
125838,1
125840,1
125841,1
125842,1
125843,1
125844,1
125845,1
125850,1
125852,1
125853,1
125858,1
125860,1
125862,1
125864,1
125866,1
125869,1
125872,1
125875,1
125877,1
125879,1
125880,1
125884,1
125885,1
125887,1
125888,1
125891,1
125893,1
125894,1
125897,1
125899,1
125902,1
125903,1
125904,1
125906,1
125907,1
125909,1
125910,1
125913,1
125915,1
125917,1
125918,1
125919,1
125921,1
125926,1
125930,1
125935,1
125937,1
125940,1
125942,1
125943,1
125944,1
125947,1
125948,1
125949,1
125950,1
125951,1
125952,1
125953,1
125954,1
125956,1
125957,1
125958,1
125959,1
125961,1
125963,1
125965,1
125966,1
125967,1
125969,1
125970,1
125971,1
125972,1
125973,1
125974,1
125975,1
125976,1
125977,1
125978,1
125979,1
125981,1
125982,1
125984,1
125986,1
125987,1
125988,1
125989,1
125991,1
125992,1
125993,1
125994,1
125996,1
125997,1
125999,1
126002,1
126006,1
126007,1
126009,1
126010,1
126011,1
126012,1
126013,1
126016,1
126017,1
126019,1
126022,1
126025,1
126026,1
126027,1
126029,1
126030,1
126031,1
126033,1
126034,1
126035,1
126036,1
126037,1
126038,1
126040,1
126042,1
126043,1
126044,1
126045,1
126047,1
126049,1
126050,1
126051,1
126052,1
126054,1
126057,1
126058,1
126062,1
126064,1
126066,1
126068,1
126069,1
126072,1
126077,1
126078,1
126081,1
126082,1
126084,1
126085,1
126086,1
126089,1
126090,1
126091,1
126093,1
126097,1
126102,1
126105,1
126106,1
126111,1
126113,1
126114,1
126116,1
126117,1
126118,1
126120,1
126121,1
126124,1
126125,1
126126,1
126127,1
126129,1
126130,1
126132,1
126136,1
126137,1
126139,1
126141,1
126143,1
126144,1
126146,1
126148,1
126152,1
126155,1
126157,1
126159,1
126163,1
126166,1
126170,1
126171,1
126172,1
126173,1
126174,1
126175,1
126176,1
126180,1
126183,1
126184,1
126185,1
126190,1
126191,1
126192,1
126194,1
126195,1
126196,1
126198,1
126199,1
126202,1
126203,1
126204,1
126206,1
126211,1
126212,1
126215,1
126216,1
126217,1
126218,1
126221,1
126223,1
126225,1
126226,1
126232,1
126234,1
126235,1
126236,1
126237,1
126238,1
126240,1
126241,1
126242,1
126245,1
126247,1
126249,1
126251,1
126254,1
126255,1
126256,1
126258,1
126260,1
126261,1
126266,1
126267,1
126270,1
126274,1
126276,1
126278,1
126279,1
126282,1
126283,1
126284,1
126285,1
126287,1
126288,1
126292,1
126293,1
126294,1
126296,1
126298,1
126299,1
126300,1
126304,1
126306,1
126309,1
126312,1
126315,1
126317,1
126318,1
126319,1
126322,1
126324,1
126325,1
126326,1
126327,1
126328,1
126329,1
126331,1
126332,1
126333,1
126334,1
126335,1
126338,1
126343,1
126345,1
126346,1
126347,1
126349,1
126350,1
126353,1
126355,1
126356,1
126357,1
126358,1
126362,1
126363,1
126371,1
126373,1
126375,1
126377,1
126378,1
126379,1
126381,1
126384,1
126386,1
126389,1
126390,1
126392,1
126394,1
126395,1
126398,1
126399,1
126400,1
126402,1
126403,1
126404,1
126406,1
126407,1
126409,1
126411,1
126417,1
126418,1
126423,1
126424,1
126425,1
126427,1
126429,1
126430,1
126431,1
126433,1
126434,1
126436,1
126437,1
126438,1
126440,1
126441,1
126442,1
126444,1
126450,1
126452,1
126453,1
126454,1
126457,1
126458,1
126460,1
126461,1
126462,1
126463,1
126464,1
126465,1
126467,1
126469,1
126470,1
126474,1
126475,1
126477,1
126478,1
126480,1
126481,1
126483,1
126485,1
126489,1
126491,1
126492,1
126495,1
126496,1
126497,1
126498,1
126501,1
126502,1
126505,1
126506,1
126507,1
126509,1
126510,1
126511,1
126513,1
126514,1
126515,1
126520,1
126524,1
126525,1
126526,1
126527,1
126528,1
126529,1
126533,1
126536,1
126538,1
126539,1
126540,1
126543,1
126545,1
126549,1
126550,1
126551,1
126552,1
126556,1
126558,1
126559,1
126560,1
126561,1
126564,1
126565,1
126568,1
126569,1
126570,1
126572,1
126573,1
126577,1
126578,1
126579,1
126580,1
126581,1
126584,1
126585,1
126586,1
126587,1
126589,1
126590,1
126593,1
126595,1
126597,1
126598,1
126599,1
126600,1
126601,1
126604,1
126607,1
126608,1
126609,1
126610,1
126611,1
126612,1
126613,1
126614,1
126616,1
126618,1
126621,1
126622,1
126624,1
126626,1
126627,1
126629,1
126630,1
126632,1
126633,1
126634,1
126636,1
126637,1
126639,1
126640,1
126642,1
126643,1
126644,1
126645,1
126646,1
126649,1
126650,1
126651,1
126652,1
126653,1
126656,1
126657,1
126658,1
126659,1
126661,1
126662,1
126663,1
126664,1
126666,1
126667,1
126668,1
126669,1
126670,1
126671,1
126672,1
126675,1
126677,1
126678,1
126679,1
126681,1
126682,1
126683,1
126685,1
126686,1
126688,1
126689,1
126691,1
126693,1
126694,1
126695,1
126696,1
126700,1
126702,1
126708,1
126711,1
126712,1
126713,1
126714,1
126715,1
126716,1
126717,1
126719,1
126722,1
126724,1
126726,1
126727,1
126730,1
126731,1
126734,1
126735,1
126736,1
126737,1
126738,1
126740,1
126741,1
126742,1
126743,1
126746,1
126747,1
126753,1
126755,1
126758,1
126761,1
126762,1
126763,1
126765,1
126767,1
126768,1
126769,1
126771,1
126772,1
126773,1
126774,1
126776,1
126777,1
126778,1
126782,1
126783,1
126784,1
126785,1
126786,1
126787,1
126789,1
126793,1
126795,1
126800,1
126805,1
126806,1
126807,1
126808,1
126810,1
126811,1
126814,1
126815,1
126817,1
126818,1
126820,1
126821,1
126823,1
126826,1
126829,1
126830,1
126831,1
126833,1
126840,1
126842,1
126843,1
126844,1
126845,1
126847,1
126848,1
126849,1
126850,1
126851,1
126853,1
126854,1
126855,1
126856,1
126857,1
126859,1
126860,1
126863,1
126865,1
126866,1
126870,1
126872,1
126875,1
126876,1
126877,1
126878,1
126881,1
126882,1
126888,1
126890,1
126892,1
126893,1
126894,1
126895,1
126896,1
126897,1
126898,1
126899,1
126900,1
126901,1
126903,1
126904,1
126906,1
126907,1
126909,1
126910,1
126914,1
126915,1
126921,1
126923,1
126925,1
126928,1
126929,1
126930,1
126931,1
126932,1
126933,1
126934,1
126937,1
126938,1
126943,1
126945,1
126946,1
126947,1
126948,1
126949,1
126951,1
126953,1
126954,1
126956,1
126957,1
126959,1
126960,1
126961,1
126965,1
126966,1
126967,1
126968,1
126969,1
126970,1
126971,1
126975,1
126978,1
126980,1
126982,1
126983,1
126985,1
126987,1
126992,1
126993,1
126994,1
126995,1
126996,1
126998,1
127001,1
127002,1
127003,1
127008,1
127009,1
127011,1
127017,1
127021,1
127022,1
127025,1
127027,1
127029,1
127030,1
127031,1
127036,1
127037,1
127038,1
127040,1
127042,1
127043,1
127044,1
127045,1
127050,1
127051,1
127052,1
127055,1
127056,1
127057,1
127060,1
127062,1
127063,1
127066,1
127067,1
127068,1
127070,1
127071,1
127072,1
127073,1
127074,1
127075,1
127077,1
127078,1
127079,1
127080,1
127081,1
127084,1
127085,1
127088,1
127089,1
127091,1
127092,1
127094,1
127097,1
127098,1
127099,1
127104,1
127106,1
127109,1
127111,1
127114,1
127115,1
127118,1
127119,1
127122,1
127124,1
127126,1
127127,1
127130,1
127131,1
127132,1
127134,1
127135,1
127137,1
127141,1
127142,1
127143,1
127146,1
127147,1
127149,1
127154,1
127155,1
127156,1
127157,1
127158,1
127159,1
127167,1
127168,1
127170,1
127171,1
127172,1
127173,1
127174,1
127176,1
127177,1
127179,1
127181,1
127182,1
127183,1
127187,1
127188,1
127190,1
127191,1
127193,1
127195,1
127197,1
127198,1
127200,1
127201,1
127203,1
127205,1
127206,1
127207,1
127208,1
127220,1
127221,1
127222,1
127224,1
127225,1
127226,1
127227,1
127232,1
127233,1
127237,1
127238,1
127241,1
127242,1
127243,1
127244,1
127245,1
127251,1
127254,1
127256,1
127259,1
127262,1
127264,1
127265,1
127266,1
127269,1
127270,1
127272,1
127274,1
127275,1
127276,1
127277,1
127280,1
127281,1
127283,1
127284,1
127285,1
127286,1
127288,1
127289,1
127290,1
127291,1
127292,1
127293,1
127296,1
127297,1
127298,1
127299,1
127300,1
127302,1
127303,1
127304,1
127305,1
127307,1
127312,1
127313,1
127319,1
127320,1
127325,1
127326,1
127327,1
127328,1
127331,1
127333,1
127336,1
127337,1
127339,1
127341,1
127346,1
127347,1
127348,1
127351,1
127352,1
127356,1
127357,1
127358,1
127361,1
127363,1
127364,1
127365,1
127366,1
127367,1
127369,1
127371,1
127373,1
127375,1
127376,1
127381,1
127384,1
127385,1
127387,1
127388,1
127390,1
127394,1
127395,1
127399,1
127400,1
127406,1
127407,1
127410,1
127411,1
127413,1
127416,1
127419,1
127421,1
127423,1
127424,1
127426,1
127427,1
127429,1
127430,1
127433,1
127434,1
127435,1
127437,1
127439,1
127441,1
127442,1
127443,1
127445,1
127448,1
127450,1
127451,1
127452,1
127454,1
127457,1
127458,1
127462,1
127463,1
127465,1
127466,1
127468,1
127469,1
127470,1
127471,1
127473,1
127474,1
127475,1
127477,1
127479,1
127480,1
127481,1
127482,1
127483,1
127484,1
127488,1
127490,1
127494,1
127495,1
127497,1
127498,1
127499,1
127501,1
127503,1
127505,1
127507,1
127508,1
127510,1
127511,1
127512,1
127513,1
127514,1
127515,1
127516,1
127517,1
127519,1
127521,1
127522,1
127523,1
127524,1
127525,1
127530,1
127533,1
127535,1
127542,1
127543,1
127544,1
127545,1
127547,1
127548,1
127549,1
127552,1
127554,1
127560,1
127564,1
127565,1
127568,1
127570,1
127571,1
127572,1
127573,1
127574,1
127578,1
127579,1
127585,1
127586,1
127587,1
127588,1
127589,1
127590,1
127591,1
127592,1
127594,1
127596,1
127597,1
127598,1
127599,1
127602,1
127603,1
127604,1
127608,1
127612,1
127615,1
127618,1
127619,1
127620,1
127621,1
127623,1
127628,1
127629,1
127631,1
127632,1
127633,1
127634,1
127639,1
127640,1
127641,1
127642,1
127644,1
127646,1
127647,1
127648,1
127650,1
127652,1
127653,1
127654,1
127655,1
127656,1
127661,1
127664,1
127666,1
127667,1
127673,1
127674,1
127676,1
127678,1
127684,1
127686,1
127689,1
127691,1
127692,1
127693,1
127694,1
127697,1
127699,1
127700,1
127702,1
127703,1
127705,1
127707,1
127708,1
127709,1
127710,1
127712,1
127713,1
127715,1
127716,1
127722,1
127723,1
127728,1
127730,1
127731,1
127732,1
127734,1
127735,1
127736,1
127737,1
127738,1
127741,1
127742,1
127743,1
127744,1
127746,1
127748,1
127749,1
127751,1
127752,1
127754,1
127755,1
127757,1
127758,1
127760,1
127763,1
127764,1
127765,1
127768,1
127770,1
127771,1
127774,1
127775,1
127776,1
127778,1
127781,1
127782,1
127783,1
127786,1
127788,1
127789,1
127790,1
127792,1
127793,1
127794,1
127795,1
127796,1
127797,1
127799,1
127801,1
127802,1
127803,1
127804,1
127805,1
127807,1
127810,1
127812,1
127813,1
127814,1
127815,1
127816,1
127817,1
127822,1
127828,1
127833,1
127834,1
127835,1
127837,1
127838,1
127839,1
127841,1
127842,1
127843,1
127844,1
127847,1
127850,1
127852,1
127853,1
127854,1
127855,1
127857,1
127864,1
127865,1
127866,1
127870,1
127871,1
127873,1
127875,1
127877,1
127881,1
127883,1
127886,1
127887,1
127890,1
127891,1
127892,1
127893,1
127894,1
127896,1
127898,1
127899,1
127900,1
127901,1
127902,1
127903,1
127904,1
127905,1
127906,1
127907,1
127908,1
127909,1
127916,1
127917,1
127918,1
127920,1
127921,1
127922,1
127925,1
127927,1
127928,1
127930,1
127931,1
127932,1
127933,1
127934,1
127937,1
127938,1
127939,1
127941,1
127942,1
127943,1
127945,1
127948,1
127950,1
127952,1
127953,1
127954,1
127955,1
127957,1
127959,1
127960,1
127961,1
127964,1
127969,1
127970,1
127973,1
127974,1
127977,1
127978,1
127980,1
127983,1
127984,1
127988,1
127991,1
127994,1
127996,1
127997,1
127999,1
128001,1
128002,1
128003,1
128004,1
128005,1
128006,1
128008,1
128010,1
128011,1
128012,1
128013,1
128014,1
128016,1
128017,1
128020,1
128022,1
128023,1
128025,1
128026,1
128027,1
128030,1
128032,1
128033,1
128035,1
128037,1
128038,1
128041,1
128042,1
128047,1
128048,1
128049,1
128050,1
128051,1
128054,1
128055,1
128056,1
128058,1
128060,1
128061,1
128063,1
128064,1
128065,1
128066,1
128067,1
128068,1
128070,1
128072,1
128073,1
128077,1
128079,1
128081,1
128083,1
128084,1
128085,1
128086,1
128088,1
128090,1
128091,1
128093,1
128096,1
128097,1
128099,1
128103,1
128104,1
128105,1
128106,1
128107,1
128109,1
128110,1
128112,1
128114,1
128115,1
128116,1
128118,1
128119,1
128121,1
128123,1
128125,1
128127,1
128129,1
128131,1
128135,1
128137,1
128139,1
128141,1
128142,1
128143,1
128144,1
128146,1
128148,1
128149,1
128150,1
128152,1
128153,1
128157,1
128159,1
128161,1
128163,1
128164,1
128165,1
128167,1
128168,1
128169,1
128170,1
128173,1
128174,1
128176,1
128177,1
128178,1
128180,1
128181,1
128185,1
128186,1
128187,1
128188,1
128189,1
128190,1
128191,1
128192,1
128193,1
128195,1
128196,1
128197,1
128201,1
128204,1
128205,1
128206,1
128212,1
128213,1
128215,1
128218,1
128221,1
128222,1
128225,1
128227,1
128229,1
128230,1
128233,1
128235,1
128236,1
128239,1
128242,1
128249,1
128255,1
128256,1
128259,1
128260,1
128261,1
128262,1
128265,1
128269,1
128271,1
128273,1
128277,1
128279,1
128281,1
128282,1
128283,1
128286,1
128287,1
128289,1
128291,1
128292,1
128294,1
128295,1
128297,1
128299,1
128300,1
128301,1
128302,1
128303,1
128304,1
128305,1
128308,1
128309,1
128311,1
128313,1
128314,1
128316,1
128317,1
128318,1
128320,1
128324,1
128325,1
128326,1
128327,1
128329,1
128330,1
128331,1
128333,1
128334,1
128335,1
128338,1
128339,1
128341,1
128343,1
128348,1
128349,1
128351,1
128352,1
128355,1
128357,1
128358,1
128359,1
128362,1
128363,1
128364,1
128367,1
128368,1
128372,1
128373,1
128374,1
128375,1
128376,1
128378,1
128381,1
128382,1
128384,1
128385,1
128387,1
128389,1
128394,1
128395,1
128397,1
128398,1
128399,1
128401,1
128402,1
128404,1
128406,1
128407,1
128408,1
128409,1
128410,1
128411,1
128412,1
128417,1
128418,1
128423,1
128427,1
128429,1
128433,1
128434,1
128439,1
128440,1
128442,1
128443,1
128445,1
128446,1
128447,1
128448,1
128449,1
128450,1
128451,1
128455,1
128456,1
128458,1
128463,1
128465,1
128466,1
128468,1
128470,1
128471,1
128475,1
128477,1
128479,1
128481,1
128482,1
128485,1
128487,1
128490,1
128491,1
128495,1
128496,1
128497,1
128498,1
128500,1
128502,1
128507,1
128508,1
128512,1
128514,1
128517,1
128518,1
128521,1
128522,1
128524,1
128525,1
128526,1
128527,1
128528,1
128530,1
128533,1
128537,1
128538,1
128540,1
128544,1
128546,1
128548,1
128549,1
128550,1
128551,1
128552,1
128553,1
128554,1
128555,1
128556,1
128558,1
128559,1
128560,1
128561,1
128565,1
128568,1
128571,1
128573,1
128576,1
128578,1
128579,1
128582,1
128585,1
128586,1
128587,1
128588,1
128589,1
128590,1
128591,1
128593,1
128595,1
128596,1
128600,1
128603,1
128604,1
128605,1
128608,1
128610,1
128616,1
128618,1
128619,1
128621,1
128622,1
128624,1
128628,1
128629,1
128630,1
128632,1
128636,1
128638,1
128640,1
128641,1
128642,1
128643,1
128644,1
128645,1
128647,1
128648,1
128651,1
128655,1
128658,1
128659,1
128660,1
128661,1
128662,1
128665,1
128667,1
128668,1
128669,1
128670,1
128672,1
128674,1
128676,1
128677,1
128683,1
128686,1
128692,1
128695,1
128696,1
128697,1
128698,1
128699,1
128700,1
128701,1
128702,1
128703,1
128704,1
128705,1
128706,1
128707,1
128710,1
128711,1
128712,1
128713,1
128715,1
128718,1
128721,1
128724,1
128725,1
128727,1
128730,1
128733,1
128738,1
128739,1
128741,1
128745,1
128746,1
128747,1
128750,1
128751,1
128752,1
128753,1
128755,1
128759,1
128762,1
128763,1
128765,1
128766,1
128767,1
128768,1
128769,1
128770,1
128771,1
128778,1
128781,1
128782,1
128783,1
128785,1
128786,1
128787,1
128790,1
128791,1
128792,1
128793,1
128794,1
128796,1
128797,1
128798,1
128799,1
128802,1
128803,1
128804,1
128806,1
128807,1
128808,1
128809,1
128811,1
128812,1
128813,1
128817,1
128819,1
128824,1
128827,1
128830,1
128833,1
128834,1
128835,1
128836,1
128840,1
128841,1
128843,1
128844,1
128846,1
128848,1
128849,1
128851,1
128852,1
128854,1
128855,1
128856,1
128857,1
128858,1
128860,1
128863,1
128864,1
128865,1
128866,1
128869,1
128873,1
128876,1
128878,1
128880,1
128881,1
128882,1
128883,1
128884,1
128886,1
128887,1
128889,1
128891,1
128893,1
128894,1
128897,1
128898,1
128899,1
128900,1
128902,1
128903,1
128904,1
128905,1
128906,1
128907,1
128910,1
128914,1
128915,1
128916,1
128918,1
128919,1
128922,1
128923,1
128924,1
128925,1
128926,1
128927,1
128933,1
128934,1
128935,1
128936,1
128938,1
128940,1
128941,1
128943,1
128945,1
128946,1
128949,1
128950,1
128951,1
128954,1
128955,1
128956,1
128959,1
128961,1
128962,1
128963,1
128965,1
128967,1
128968,1
128969,1
128971,1
128973,1
128976,1
128977,1
128978,1
128979,1
128982,1
128983,1
128985,1
128986,1
128990,1
128991,1
128993,1
128994,1
128995,1
128996,1
128998,1
129000,1
129001,1
129002,1
129003,1
129004,1
129005,1
129007,1
129008,1
129009,1
129010,1
129011,1
129013,1
129014,1
129015,1
129017,1
129019,1
129021,1
129022,1
129023,1
129025,1
129026,1
129029,1
129030,1
129032,1
129037,1
129039,1
129041,1
129042,1
129043,1
129044,1
129047,1
129048,1
129050,1
129051,1
129052,1
129054,1
129057,1
129058,1
129061,1
129066,1
129067,1
129068,1
129070,1
129072,1
129077,1
129078,1
129080,1
129081,1
129082,1
129083,1
129085,1
129087,1
129088,1
129089,1
129090,1
129091,1
129092,1
129094,1
129095,1
129096,1
129097,1
129099,1
129102,1
129103,1
129106,1
129109,1
129110,1
129114,1
129115,1
129117,1
129121,1
129123,1
129124,1
129125,1
129128,1
129132,1
129135,1
129137,1
129138,1
129140,1
129142,1
129143,1
129144,1
129146,1
129148,1
129150,1
129152,1
129153,1
129155,1
129156,1
129158,1
129159,1
129160,1
129161,1
129165,1
129166,1
129167,1
129171,1
129173,1
129175,1
129177,1
129178,1
129179,1
129180,1
129183,1
129184,1
129189,1
129190,1
129195,1
129198,1
129200,1
129201,1
129204,1
129205,1
129208,1
129209,1
129210,1
129211,1
129215,1
129217,1
129224,1
129225,1
129226,1
129227,1
129229,1
129231,1
129234,1
129235,1
129237,1
129241,1
129242,1
129244,1
129246,1
129247,1
129249,1
129250,1
129252,1
129253,1
129256,1
129258,1
129263,1
129264,1
129265,1
129266,1
129267,1
129269,1
129274,1
129275,1
129277,1
129278,1
129279,1
129280,1
129283,1
129284,1
129286,1
129288,1
129293,1
129294,1
129296,1
129297,1
129298,1
129300,1
129301,1
129302,1
129306,1
129307,1
129308,1
129310,1
129311,1
129312,1
129315,1
129317,1
129319,1
129320,1
129323,1
129324,1
129327,1
129329,1
129330,1
129332,1
129335,1
129337,1
129338,1
129342,1
129346,1
129347,1
129349,1
129351,1
129352,1
129353,1
129356,1
129357,1
129358,1
129359,1
129360,1
129363,1
129364,1
129366,1
129368,1
129369,1
129370,1
129371,1
129372,1
129373,1
129374,1
129375,1
129377,1
129378,1
129379,1
129380,1
129381,1
129384,1
129385,1
129386,1
129387,1
129388,1
129389,1
129395,1
129397,1
129398,1
129399,1
129402,1
129404,1
129409,1
129411,1
129413,1
129414,1
129417,1
129419,1
129421,1
129422,1
129423,1
129425,1
129427,1
129428,1
129430,1
129433,1
129435,1
129436,1
129437,1
129439,1
129442,1
129447,1
129449,1
129450,1
129452,1
129454,1
129455,1
129456,1
129457,1
129458,1
129465,1
129466,1
129469,1
129471,1
129475,1
129477,1
129480,1
129482,1
129483,1
129484,1
129486,1
129487,1
129488,1
129489,1
129491,1
129494,1
129495,1
129496,1
129497,1
129500,1
129502,1
129503,1
129504,1
129510,1
129511,1
129513,1
129514,1
129516,1
129518,1
129522,1
129523,1
129524,1
129525,1
129526,1
129528,1
129530,1
129536,1
129540,1
129542,1
129543,1
129545,1
129546,1
129547,1
129549,1
129551,1
129553,1
129554,1
129555,1
129556,1
129562,1
129563,1
129564,1
129565,1
129570,1
129573,1
129574,1
129575,1
129578,1
129579,1
129584,1
129585,1
129586,1
129587,1
129590,1
129592,1
129593,1
129595,1
129596,1
129597,1
129599,1
129603,1
129604,1
129606,1
129608,1
129610,1
129611,1
129612,1
129613,1
129616,1
129619,1
129620,1
129621,1
129622,1
129623,1
129627,1
129628,1
129630,1
129631,1
129633,1
129634,1
129635,1
129636,1
129639,1
129640,1
129641,1
129642,1
129643,1
129645,1
129648,1
129650,1
129651,1
129654,1
129656,1
129657,1
129658,1
129660,1
129663,1
129664,1
129665,1
129668,1
129671,1
129672,1
129674,1
129675,1
129679,1
129680,1
129681,1
129682,1
129685,1
129686,1
129687,1
129688,1
129689,1
129691,1
129693,1
129694,1
129699,1
129701,1
129702,1
129703,1
129704,1
129705,1
129706,1
129707,1
129712,1
129713,1
129714,1
129715,1
129717,1
129719,1
129722,1
129725,1
129728,1
129729,1
129730,1
129731,1
129732,1
129733,1
129734,1
129736,1
129737,1
129739,1
129740,1
129742,1
129743,1
129746,1
129747,1
129748,1
129750,1
129753,1
129754,1
129755,1
129757,1
129758,1
129761,1
129769,1
129775,1
129776,1
129777,1
129779,1
129781,1
129783,1
129784,1
129785,1
129786,1
129789,1
129790,1
129792,1
129793,1
129794,1
129795,1
129800,1
129802,1
129803,1
129804,1
129807,1
129808,1
129809,1
129810,1
129812,1
129813,1
129814,1
129816,1
129818,1
129819,1
129820,1
129821,1
129822,1
129823,1
129826,1
129829,1
129830,1
129834,1
129835,1
129839,1
129840,1
129841,1
129842,1
129843,1
129844,1
129845,1
129846,1
129847,1
129850,1
129851,1
129854,1
129855,1
129858,1
129859,1
129861,1
129864,1
129867,1
129869,1
129870,1
129873,1
129876,1
129879,1
129880,1
129881,1
129883,1
129884,1
129885,1
129886,1
129887,1
129888,1
129889,1
129892,1
129895,1
129896,1
129897,1
129899,1
129902,1
129906,1
129907,1
129908,1
129909,1
129911,1
129914,1
129918,1
129919,1
129921,1
129922,1
129923,1
129924,1
129928,1
129930,1
129931,1
129933,1
129934,1
129937,1
129939,1
129940,1
129941,1
129946,1
129947,1
129950,1
129951,1
129955,1
129959,1
129960,1
129962,1
129964,1
129965,1
129967,1
129968,1
129970,1
129971,1
129977,1
129979,1
129980,1
129982,1
129983,1
129984,1
129987,1
129992,1
129993,1
129994,1
129996,1
129997,1
130001,1
130002,1
130003,1
130005,1
130006,1
130007,1
130010,1
130011,1
130012,1
130016,1
130017,1
130021,1
130024,1
130025,1
130028,1
130030,1
130031,1
130032,1
130035,1
130037,1
130038,1
130042,1
130043,1
130045,1
130046,1
130047,1
130048,1
130050,1
130051,1
130057,1
130058,1
130059,1
130060,1
130061,1
130063,1
130065,1
130066,1
130067,1
130068,1
130069,1
130071,1
130072,1
130073,1
130074,1
130078,1
130080,1
130081,1
130082,1
130083,1
130084,1
130085,1
130090,1
130092,1
130094,1
130095,1
130099,1
130100,1
130101,1
130102,1
130104,1
130105,1
130106,1
130109,1
130114,1
130115,1
130117,1
130119,1
130120,1
130123,1
130126,1
130128,1
130131,1
130134,1
130135,1
130136,1
130140,1
130142,1
130147,1
130150,1
130151,1
130153,1
130154,1
130155,1
130158,1
130159,1
130163,1
130164,1
130167,1
130172,1
130175,1
130177,1
130178,1
130179,1
130181,1
130183,1
130187,1
130189,1
130190,1
130193,1
130194,1
130197,1
130199,1
130200,1
130210,1
130215,1
130219,1
130220,1
130222,1
130223,1
130224,1
130225,1
130227,1
130231,1
130232,1
130233,1
130235,1
130236,1
130237,1
130238,1
130242,1
130244,1
130246,1
130247,1
130248,1
130249,1
130253,1
130255,1
130256,1
130257,1
130260,1
130262,1
130263,1
130264,1
130265,1
130269,1
130270,1
130273,1
130274,1
130275,1
130278,1
130280,1
130282,1
130284,1
130287,1
130290,1
130293,1
130294,1
130295,1
130296,1
130300,1
130302,1
130306,1
130310,1
130317,1
130319,1
130322,1
130323,1
130324,1
130325,1
130326,1
130327,1
130328,1
130330,1
130332,1
130333,1
130334,1
130342,1
130344,1
130349,1
130350,1
130351,1
130353,1
130354,1
130356,1
130358,1
130359,1
130361,1
130363,1
130364,1
130366,1
130369,1
130370,1
130372,1
130375,1
130376,1
130378,1
130379,1
130380,1
130381,1
130383,1
130387,1
130388,1
130389,1
130391,1
130392,1
130394,1
130395,1
130398,1
130402,1
130403,1
130404,1
130405,1
130406,1
130408,1
130410,1
130411,1
130412,1
130415,1
130416,1
130417,1
130418,1
130419,1
130425,1
130432,1
130434,1
130436,1
130437,1
130439,1
130441,1
130443,1
130445,1
130448,1
130449,1
130450,1
130452,1
130453,1
130454,1
130455,1
130459,1
130462,1
130464,1
130466,1
130468,1
130469,1
130470,1
130472,1
130473,1
130474,1
130477,1
130478,1
130479,1
130480,1
130482,1
130483,1
130485,1
130486,1
130487,1
130489,1
130490,1
130491,1
130492,1
130493,1
130495,1
130496,1
130498,1
130500,1
130501,1
130503,1
130504,1
130506,1
130508,1
130509,1
130514,1
130516,1
130519,1
130522,1
130524,1
130526,1
130528,1
130530,1
130531,1
130532,1
130534,1
130535,1
130536,1
130537,1
130539,1
130540,1
130541,1
130544,1
130545,1
130548,1
130550,1
130552,1
130554,1
130555,1
130557,1
130565,1
130566,1
130567,1
130572,1
130573,1
130575,1
130577,1
130579,1
130580,1
130581,1
130582,1
130586,1
130589,1
130593,1
130595,1
130598,1
130599,1
130600,1
130602,1
130605,1
130608,1
130609,1
130610,1
130611,1
130612,1
130613,1
130614,1
130617,1
130620,1
130624,1
130626,1
130628,1
130630,1
130631,1
130633,1
130637,1
130638,1
130639,1
130640,1
130641,1
130642,1
130643,1
130644,1
130647,1
130648,1
130649,1
130650,1
130651,1
130653,1
130654,1
130658,1
130659,1
130661,1
130662,1
130664,1
130665,1
130666,1
130669,1
130673,1
130676,1
130678,1
130682,1
130684,1
130685,1
130688,1
130689,1
130690,1
130693,1
130694,1
130695,1
130698,1
130701,1
130704,1
130705,1
130708,1
130710,1
130711,1
130714,1
130715,1
130716,1
130717,1
130718,1
130720,1
130721,1
130722,1
130723,1
130724,1
130725,1
130727,1
130728,1
130729,1
130730,1
130731,1
130732,1
130735,1
130739,1
130740,1
130744,1
130748,1
130749,1
130753,1
130757,1
130758,1
130759,1
130760,1
130761,1
130764,1
130767,1
130770,1
130772,1
130773,1
130776,1
130777,1
130778,1
130780,1
130782,1
130783,1
130784,1
130785,1
130788,1
130789,1
130793,1
130794,1
130795,1
130796,1
130797,1
130801,1
130802,1
130804,1
130806,1
130808,1
130810,1
130811,1
130812,1
130813,1
130814,1
130815,1
130816,1
130817,1
130819,1
130820,1
130821,1
130824,1
130825,1
130827,1
130829,1
130833,1
130839,1
130842,1
130844,1
130845,1
130846,1
130847,1
130849,1
130851,1
130852,1
130853,1
130854,1
130855,1
130858,1
130859,1
130860,1
130861,1
130862,1
130863,1
